attrib1,attrib2,attrib3,class
2.335394,2.272109,9.928594,0
7.419588,9.600478,4.941104,1
1.938669,8.174285,7.541258,0
9.684744,0.607639,5.463845,0
0.071418,6.679168,4.985873,0
6.834483,0.838048,2.98342,0
3.727893,0.683613,8.679709,0
0.500472,6.795973,9.880123,0
1.031319,3.162371,2.569912,0
7.579883,8.658271,4.259578,1
4.168231,2.737109,4.80164,0
1.135909,4.749583,9.253828,0
2.672412,5.233455,7.859765,0
4.964609,3.12063,2.051207,1
6.512448,6.811705,4.650506,0
1.22357,3.57724,1.337004,0
0.149186,6.714959,7.405664,0
9.778671,2.8727,1.601969,0
5.156513,3.631508,4.665657,0
9.79607,7.519787,6.103655,1
1.752639,3.427748,4.996259,0
0.689821,1.914077,5.495178,0
2.864166,3.822012,7.701067,0
6.522793,8.888912,9.018087,0
6.839804,1.764803,5.46303,1
5.475727,1.295573,1.803363,0
2.300803,0.575382,5.886571,0
5.507586,2.066188,0.35998,0
2.584983,2.782903,8.99555,0
2.065261,3.412475,6.329492,0
5.550013,8.486947,0.34602,1
1.673607,1.387058,7.128055,0
0.392823,2.807822,5.295549,0
0.952255,1.965821,0.065826,0
0.190662,5.056341,8.329945,0
3.616318,8.915853,2.039138,0
9.051642,4.226028,3.921929,1
7.619594,3.326435,4.825137,1
1.093828,4.87277,7.819432,0
8.133834,8.859101,2.25876,1
7.734926,3.541521,1.184955,1
2.826302,1.439637,5.16338,0
0.652095,4.134844,7.250733,0
9.005441,3.869902,2.504026,1
0.913206,5.202543,1.29762,0
3.845628,5.160155,9.78096,0
5.738196,2.197048,5.806047,0
8.239601,4.531078,5.902568,0
3.193213,0.197167,9.825051,0
1.866026,3.443677,2.379008,0
1.524248,8.248454,7.345335,1
0.890381,3.362922,1.323863,0
2.059781,0.570748,9.06381,0
1.282109,7.02127,6.187219,1
1.237723,5.136608,3.473728,0
5.481892,3.600596,1.313786,1
4.225404,1.513705,6.983171,0
5.382601,0.4248,5.89392,0
4.589469,3.374416,3.101899,0
6.99961,6.522537,1.209161,1
4.569303,1.628994,9.794418,0
9.214828,9.922377,3.792453,0
5.152365,8.619464,2.167033,1
1.245301,0.634179,3.81665,0
2.870235,3.170836,7.819132,0
9.868542,6.318443,9.82473,0
9.232028,8.211724,6.776502,1
2.987042,4.929648,7.269728,0
4.844665,6.668164,4.403398,1
3.600056,3.30049,7.984375,0
3.408609,0.473544,2.684576,0
8.047731,7.748507,2.083952,1
2.622398,5.050429,4.828908,0
4.048404,9.953767,3.592251,1
6.791885,6.52415,1.108315,1
3.433013,0.111092,0.536471,0
3.588926,6.205733,5.035283,1
1.958263,3.64038,6.726628,0
4.667731,4.937148,6.346604,0
9.819136,3.087527,4.535405,0
7.368135,7.870799,7.872415,1
0.426628,4.111105,9.420829,0
7.018007,9.314283,9.164721,1
3.714693,2.102362,1.739318,0
0.612855,4.013363,3.138862,0
0.80485,6.508651,2.422733,0
3.106313,1.612276,0.729013,0
0.371687,1.473798,8.047681,0
8.321173,9.88478,0.02083,1
0.175934,3.929015,6.966553,0
1.289927,6.599511,7.265679,0
2.881273,4.471334,8.018438,0
6.097261,8.062596,4.392219,1
6.375182,7.565894,4.399303,1
2.61098,2.215323,3.646653,0
3.601409,6.313203,3.196573,1
0.985669,4.842334,4.766048,0
4.969964,0.201113,7.683004,0
3.124565,0.865101,4.862785,0
2.783199,3.713174,3.327848,0
5.839206,6.008633,3.740144,0
1.405992,3.202146,9.092789,0
3.314941,3.725863,0.648577,0
1.525678,5.92759,8.257996,0
2.25174,3.33288,9.023737,0
5.913751,0.70831,3.411051,0
2.668806,8.132154,1.261591,1
1.046717,4.788358,4.771699,0
3.879033,6.54597,4.0769,1
9.513817,7.923928,1.78451,1
5.636181,1.872482,3.244259,0
2.71897,2.185258,2.09275,0
4.579632,3.874886,8.963822,1
1.896766,5.175446,3.980451,0
5.270611,9.732466,7.16328,1
2.723649,1.194084,7.878617,0
0.91326,0.531527,2.528382,0
0.172389,5.676187,6.31896,0
0.127657,5.446742,5.079846,0
2.074179,4.580745,1.661846,0
3.633045,4.935562,5.24112,1
2.571135,3.498066,6.865608,0
1.329661,2.261435,3.734626,0
2.373538,8.854766,5.675704,1
1.769988,2.050667,2.12811,0
1.877974,2.180767,3.672266,0
0.700618,8.484608,6.895404,0
0.200929,1.851987,1.14246,0
9.619783,9.892386,4.989001,1
6.440688,8.987161,7.813176,1
2.677761,6.251752,9.175196,0
3.360458,5.386804,3.385251,1
4.821278,1.103823,1.203058,0
1.486865,8.703276,0.69336,0
1.55464,4.42081,9.439066,0
0.399381,0.732975,4.992511,0
2.368986,4.583924,4.827464,0
6.805082,0.056281,9.631483,0
8.548431,9.818029,4.761183,1
5.260349,6.002191,9.807251,1
7.435139,9.758093,3.59993,1
9.868052,7.607907,1.549986,1
1.357836,5.4192,6.052039,0
2.38451,3.163156,1.777067,0
5.410875,0.394255,5.029579,0
8.845162,1.518392,8.554129,1
2.371768,0.555659,5.319949,0
6.15465,8.803051,2.029778,1
2.047428,2.497496,7.345302,0
1.649876,4.782558,3.510809,0
1.545659,1.164857,8.110642,0
8.760858,7.108272,8.809375,1
4.304773,1.873984,1.000458,0
1.42609,5.484557,0.773825,0
5.312595,5.812873,8.170182,1
3.680978,2.32131,4.063012,0
5.937489,5.377704,9.283523,1
0.814788,7.148728,2.825126,0
6.524746,1.25011,5.623626,0
0.012587,7.673475,8.516576,0
0.924147,7.022253,7.189134,0
2.656346,2.066981,8.36829,0
7.009984,8.986207,0.785209,1
3.265743,2.459264,4.616191,0
4.05648,2.473556,5.107891,0
3.353865,2.517207,2.06659,0
2.416302,4.664148,6.215681,0
3.852133,4.68345,9.836561,1
2.464498,3.787233,5.550841,0
2.539403,2.056948,9.519947,0
7.544263,6.80286,8.258432,1
3.762939,2.209372,4.879592,0
2.897494,8.214337,4.854341,0
3.791542,0.409827,7.426976,0
8.526968,8.991995,4.623509,1
2.534132,1.407067,0.285417,0
6.760036,9.651815,6.823472,1
3.37639,2.009171,9.450312,0
6.244302,1.452892,4.96376,0
1.179527,2.913619,5.644308,0
5.709513,0.415793,3.05047,0
6.743054,4.004609,8.816799,0
5.79157,6.160471,3.251466,1
4.826257,2.892903,7.168603,0
0.405177,9.331888,2.355828,1
5.865062,0.122998,2.194133,0
4.948311,0.112893,2.933567,0
2.006415,3.236032,7.480627,0
0.154661,4.438196,6.857775,0
0.469933,8.492307,0.586246,1
6.573821,8.636546,4.236334,1
1.681846,4.437051,3.132175,0
8.567563,8.616362,8.864357,1
0.006214,8.597447,2.343941,1
4.308231,9.192439,9.530608,1
1.178751,6.540151,9.444692,0
2.128868,4.546228,3.112933,0
9.861862,5.319844,8.833919,1
1.193428,0.914261,6.876977,0
9.998407,0.570962,1.238392,0
0.170846,6.010115,1.858532,0
1.791908,8.123684,0.370962,0
6.838773,3.781469,7.922308,1
8.598054,8.124708,3.04106,1
1.358133,3.991736,8.968399,0
6.244809,6.789068,6.627133,0
9.247871,9.76049,1.754237,0
7.404547,7.347953,6.161952,1
5.195949,1.85424,9.103464,0
0.599187,6.980202,9.618826,0
0.500559,6.700448,6.409014,0
1.230678,5.081292,6.792864,0
9.299636,1.329249,0.692685,1
9.907522,8.471405,0.667601,1
8.725468,9.362357,7.346113,1
3.70382,3.742138,7.882439,0
7.852436,2.028479,9.295751,0
0.430813,1.60494,4.396307,0
5.521408,2.571672,2.624303,1
3.619748,3.774789,0.081411,0
6.359964,2.600868,4.919271,1
1.335822,5.75486,1.620096,0
3.668021,1.760304,3.854849,0
2.73601,0.309536,9.617844,0
1.972916,6.554564,5.023404,1
0.530491,4.800741,4.774115,0
9.211876,4.858284,3.375444,1
2.412312,0.383467,5.975434,0
2.792377,2.508973,5.513392,0
6.731411,2.767247,5.314476,0
1.047886,0.133108,3.536354,0
8.250773,7.325233,0.646547,1
2.755557,0.812272,7.179529,1
4.461801,0.715136,2.649781,0
4.312707,0.158925,2.37124,0
1.728387,2.802522,2.756684,0
9.615852,7.525146,0.040256,1
9.106263,0.732222,0.013935,1
6.11324,8.429945,7.531432,0
6.763794,4.884402,4.40215,1
1.421622,4.350891,5.127676,0
4.064724,2.003472,3.838309,0
3.9606,5.515279,2.446843,0
4.116281,3.217187,4.495639,0
7.094589,0.789648,7.133493,0
4.118428,5.12887,4.876857,1
7.873743,0.902711,4.90413,1
0.083302,1.173446,2.507,0
3.252233,3.633427,1.627777,0
5.889473,3.528465,3.681345,1
3.970419,3.845108,3.608371,0
5.573379,3.488919,9.934142,0
1.953235,9.933346,6.538383,0
0.355796,8.927645,5.037366,1
2.899811,2.584888,1.187328,0
0.846822,7.143081,1.432772,0
1.59799,5.205937,6.688691,0
8.878171,2.287152,5.872237,1
3.6598,3.551398,8.770507,0
1.783391,3.720849,4.246877,0
0.525496,5.298566,3.680551,0
4.577046,2.192229,4.877195,0
4.274912,3.991644,3.020039,1
8.835481,0.93943,0.888495,0
0.346865,4.193596,7.166666,0
2.296683,4.281569,7.902956,0
8.578741,4.051731,4.51033,1
6.759519,0.229907,3.720658,0
5.266502,1.10539,7.856085,0
3.669033,6.343126,0.369881,1
3.324601,4.241334,0.58051,0
3.773455,6.790906,1.639109,1
7.058575,1.733142,7.076472,0
8.077673,2.369657,3.414711,0
2.278058,0.911618,7.835333,0
7.694903,9.469172,0.334041,0
4.655747,4.721369,8.107838,1
1.804884,0.523213,1.074297,0
3.824456,1.41328,3.971872,0
5.391926,0.253869,2.162494,0
0.575625,2.277007,9.098099,0
1.6364,3.135822,8.557178,0
4.771266,1.490758,6.283582,0
0.624916,3.087289,9.424713,0
3.464661,0.629853,4.579516,0
1.998738,4.342723,2.095078,0
0.25534,1.07409,4.072373,0
8.891401,5.231775,8.995786,1
0.346963,0.69358,5.917316,0
3.50633,2.247305,2.264277,0
8.053408,3.770992,5.81185,1
6.99227,3.453049,5.44074,1
6.3084,5.341028,8.137818,0
8.370511,3.056655,1.843574,1
7.738712,8.458538,6.537649,1
8.977771,8.039647,5.473655,1
1.197937,6.429637,3.364185,0
1.377297,2.767731,3.584195,0
0.146069,0.483541,8.457205,0
1.706436,6.939773,5.141177,1
3.870852,4.49798,1.607759,0
4.165847,4.037357,7.382539,1
8.44629,4.849373,7.773134,1
1.77225,3.685593,6.18373,0
2.530943,4.385654,2.725453,0
9.038628,9.590979,6.084264,0
2.155695,6.414741,7.086692,1
0.326502,0.3325,1.300349,0
9.76509,5.530515,5.611332,1
3.334742,4.690483,3.416446,1
2.33615,6.887055,4.73147,0
9.809805,7.101077,3.410028,1
9.019524,6.886391,3.150541,0
4.000472,6.6962,2.935465,0
8.668107,4.809232,2.779455,0
3.287683,4.077862,5.659328,1
8.845813,2.176346,6.344893,1
5.236298,0.739953,2.979512,0
5.098858,1.654262,3.65867,0
5.061781,0.363278,5.296338,0
6.167131,8.46973,1.628462,1
1.356866,8.108962,3.930763,0
8.509072,1.158724,9.510311,1
2.495907,8.537685,5.225362,1
7.027163,8.441163,4.114706,1
7.090664,0.466384,6.278035,0
3.19984,4.506485,6.147477,0
1.345957,9.816827,1.578273,0
3.574756,2.092082,7.710766,0
3.332246,6.923985,8.819303,0
2.962102,2.761383,2.704594,0
6.521246,0.55286,0.06999,0
3.354378,2.480576,5.729435,0
5.314183,6.546525,3.863733,0
2.978798,4.510061,2.466691,0
7.758638,2.788073,8.854224,0
0.857557,8.562038,5.274475,0
1.095216,2.651405,2.991131,0
9.952331,7.661101,6.998424,0
4.714606,2.525061,5.072842,0
8.176312,2.991588,4.269898,1
1.365996,5.767925,1.759119,0
5.368388,2.487751,7.383429,0
0.824834,3.742762,7.542182,0
5.20952,2.51918,5.630956,0
1.925997,2.707628,8.045644,0
5.95256,9.818728,1.877057,1
5.294965,6.624218,7.794954,1
1.171194,2.770096,6.959818,0
7.355506,4.892254,3.566431,1
2.197861,6.861264,9.599917,1
5.369675,0.222349,9.442114,0
6.83504,8.436905,3.028451,1
2.565185,4.47216,2.362254,0
8.782389,9.170884,0.246778,0
2.517711,1.894088,9.280235,0
0.693378,0.483595,3.749419,0
4.133948,0.919344,6.018288,0
9.445863,6.056302,0.668311,0
3.205327,6.73919,8.659343,0
5.256122,2.305531,3.18063,1
0.91641,6.182994,6.304706,0
1.195781,1.36882,1.177868,0
4.738362,2.189047,2.712442,0
1.7543,5.928806,7.824418,0
6.536261,4.257126,8.966816,1
2.879245,0.184686,4.988152,0
9.05951,1.098338,1.053478,1
7.512838,1.059585,9.326709,0
3.471172,5.492339,3.366538,1
2.649073,7.262925,9.603208,1
9.217746,0.926058,4.499524,0
6.461825,3.535535,3.596644,1
1.792443,1.758515,6.154178,0
0.301858,3.431645,9.945647,0
0.111887,4.254707,8.684736,0
8.390116,2.119881,5.095799,1
3.622372,3.735117,4.947488,0
9.922598,9.35704,8.255269,1
9.089744,7.426628,6.622131,1
9.729774,2.23291,7.766448,0
1.779286,2.026378,4.936372,0
2.613006,1.371597,8.501522,0
3.755486,3.311915,8.507209,0
5.122972,7.484186,1.433845,0
5.274429,0.118129,9.60362,0
0.554129,0.098017,1.451353,0
7.720228,7.759846,5.537458,0
1.209543,0.646659,5.973086,0
2.122816,0.808235,4.274671,0
7.441839,1.129484,7.66925,0
2.579058,4.892192,7.462563,0
1.272443,6.587999,8.991741,0
4.983229,2.334014,2.319412,0
7.347451,4.349185,3.948929,0
0.826097,1.121508,3.042463,0
3.438821,3.044097,5.588287,0
1.75155,3.579638,4.11198,0
7.178093,3.3606,7.660831,0
9.75389,8.374789,0.775073,1
4.630107,2.92496,5.713931,0
7.192615,0.056113,2.580034,0
2.358929,6.447291,1.241793,1
8.99288,0.578758,5.158849,0
7.916308,0.884549,3.379139,1
7.80654,4.727796,7.295083,1
2.879738,9.05754,4.337692,1
3.348135,3.135994,4.528031,0
2.590703,3.607129,5.537913,0
0.792201,4.948687,9.001474,0
3.681378,4.325731,5.14054,1
2.197871,9.576973,7.489987,0
1.990957,1.460242,0.494015,0
9.293063,4.780198,4.85666,1
1.120057,4.828295,8.844452,0
8.494362,1.349102,0.241053,0
2.045459,6.183471,4.147095,1
4.6974,7.021388,4.115824,1
0.797306,8.062236,5.650529,1
2.871665,2.694843,5.775574,0
4.399202,2.340582,2.09384,0
5.256627,2.208384,6.060216,0
4.521157,0.801585,2.259463,0
9.54362,3.985106,6.574321,1
4.269716,1.588638,2.09352,0
4.320675,1.175245,3.09819,0
4.145039,2.650837,6.078966,0
0.202657,9.436561,7.701375,1
2.520262,0.051622,6.892309,0
4.515304,9.236915,8.758799,0
2.884082,7.331145,6.582152,1
1.716995,0.016229,0.863082,0
4.697737,9.119607,0.65736,1
0.169651,7.14523,3.981841,0
1.350119,4.555557,8.32429,0
7.483664,0.503703,3.518806,0
2.488271,1.811582,3.981808,0
1.646413,4.216049,1.994355,0
0.274191,1.909824,9.104738,0
5.218639,0.518256,0.715671,0
4.170017,5.916114,5.08653,1
1.961819,0.756204,2.040714,0
3.027541,2.064407,4.87501,0
8.124807,5.226693,5.04392,1
5.807392,6.072514,0.805244,1
2.294209,0.146514,5.760828,0
4.526777,5.98816,4.937454,1
1.376347,2.057962,9.734025,1
2.077742,0.574851,4.710076,0
8.365534,1.657732,7.223985,1
1.571885,1.340383,6.768331,0
7.869282,9.260295,3.267021,1
1.59648,0.929894,1.720117,0
8.691213,0.127405,8.495076,1
1.090047,0.0313,3.362982,0
7.409184,0.150599,4.377705,0
3.806166,0.713709,6.700337,0
0.119354,9.428163,4.288439,0
3.164222,7.247916,4.4411,0
4.603736,7.629911,9.34306,1
8.56915,3.898331,3.89167,1
7.033673,5.395106,9.661414,1
4.211385,8.658445,8.509448,1
5.231341,2.114063,4.148051,0
4.117341,8.5754,5.564546,1
2.429533,2.962588,9.155695,0
0.713923,4.303064,4.763549,0
3.947563,3.290249,7.338557,0
4.332246,3.407851,4.910565,0
0.549811,4.668478,1.790558,0
1.188464,3.427397,3.947734,0
1.574659,8.097022,4.731354,1
8.967095,8.087092,9.552039,1
8.302982,2.798831,5.979936,1
4.844818,5.509775,7.147061,0
6.855053,0.657441,4.217122,0
7.435801,4.654175,1.430205,1
3.520561,4.457032,7.891062,0
3.393417,0.786868,9.244188,0
8.510033,2.135808,1.269351,1
7.540213,4.98093,2.446484,1
1.240926,0.997416,5.859073,0
1.660513,4.532905,0.13058,0
9.966556,1.985346,2.931923,1
8.95011,5.105138,2.208493,1
4.610164,6.190328,8.476114,1
1.499774,7.823942,1.778316,0
4.252088,7.969977,8.007247,1
1.580133,1.460667,5.045845,0
7.153773,8.222075,3.938821,1
8.540137,1.668874,1.706067,1
9.965935,8.378011,1.895316,1
0.03155,1.620577,6.90517,0
6.227967,7.761489,4.810939,1
6.721835,5.434608,4.933324,1
4.003201,0.545427,6.106575,0
3.485047,3.755334,3.101391,0
6.266687,1.348829,0.756901,0
8.503021,4.954762,2.928136,0
9.18113,7.37004,0.828017,0
1.624779,5.827544,6.49888,0
2.940877,3.735909,9.672868,0
1.577206,2.775852,0.059595,0
8.967229,6.717508,3.735024,1
2.754754,5.124684,8.69933,0
7.66372,3.507954,8.730739,1
2.774162,1.446138,9.42255,0
4.633832,2.752433,0.919548,0
2.514943,9.298146,9.603063,1
8.339253,5.37526,8.773439,1
7.296443,0.093181,3.132776,0
2.265957,0.483737,1.089764,0
1.49705,2.391686,8.888468,0
8.518751,0.215435,4.701462,1
3.002663,3.282604,9.068485,0
3.884792,3.287717,8.960888,0
0.913939,5.069418,9.586892,0
0.904499,2.816095,3.997713,0
3.771331,5.316609,4.34876,1
1.308242,0.355784,3.925973,0
7.461205,9.451827,9.892713,1
4.991688,8.974247,6.170647,1
7.331093,2.352762,8.552501,0
7.879443,3.147979,3.672324,1
1.630515,2.891857,5.59463,0
7.027173,3.735202,0.322709,0
8.591574,2.944811,2.219354,1
3.40683,3.623639,5.784997,0
1.764759,8.976002,7.809552,1
4.333002,2.336926,9.229904,0
0.535828,4.304339,8.023832,0
3.461934,3.045311,6.531068,0
4.98296,4.149257,3.853659,0
4.240532,5.341018,0.492294,0
2.273672,1.752824,0.12617,0
3.94685,0.078752,7.503975,0
4.48175,2.175149,9.464183,0
3.796898,1.277117,6.393396,0
2.901047,0.042922,8.940749,0
1.911922,6.210869,0.964437,1
0.017076,0.158078,7.333776,0
0.17125,7.404082,0.745146,0
8.751679,8.196176,9.875664,0
4.032824,3.520268,4.00448,0
8.288423,5.5695,4.907877,1
0.307751,6.041357,9.93896,0
8.007819,4.009279,0.90189,1
3.399169,3.355354,7.146484,0
5.4985,4.589894,3.027994,0
7.396188,0.53788,6.598776,0
6.847427,0.830363,5.14105,0
2.517521,3.436973,0.522839,0
2.218259,8.021339,4.704699,1
5.817096,0.933086,2.330171,0
2.861979,0.662758,7.140305,0
5.996192,0.143112,5.29088,0
4.20744,8.24625,1.833345,1
2.988449,2.755037,2.491961,0
0.66822,7.741422,2.488468,1
6.455169,0.707233,0.611096,0
6.951677,2.229584,1.594752,1
6.856989,0.211622,1.916789,0
3.693734,2.100443,4.068511,0
3.020835,3.800207,2.84088,0
2.257714,3.930003,4.377262,0
2.806124,4.662039,2.069472,0
1.310304,6.561879,8.132884,0
0.738116,2.345632,7.356348,0
8.412475,5.722998,6.073057,1
2.536515,3.994716,6.66045,0
3.419443,1.802305,4.516021,0
2.845669,2.657714,3.030065,0
6.45456,5.903254,3.469551,1
8.962335,7.430463,6.987111,1
2.136986,4.72121,3.423174,0
1.05308,6.181944,2.68935,0
5.022933,1.694815,5.64634,0
3.443668,2.66019,3.797565,0
2.776014,2.891725,0.285982,0
3.910458,0.549686,7.360313,0
1.875866,2.766878,4.464104,0
6.51247,0.402247,6.337253,0
0.962938,5.382716,1.947033,0
0.276334,6.996068,2.43829,0
8.773172,6.137456,5.038765,1
4.709402,7.347964,8.143298,1
0.450912,5.767411,6.844173,0
2.117523,2.279752,5.505688,0
0.180223,2.373868,5.859672,0
0.556575,0.420436,8.644457,0
4.200259,9.733156,6.875868,1
4.596665,1.038829,6.587114,0
6.682114,0.246983,4.994708,1
0.780024,2.770554,9.782601,0
1.292736,6.815588,4.039558,1
8.646232,4.982587,1.360398,0
2.900339,2.300971,6.855923,0
8.000465,1.965002,0.935061,1
0.547744,5.905488,4.057616,0
0.923705,6.158402,5.93804,1
1.199126,6.16663,5.745535,1
0.604765,2.632538,4.488603,0
0.043082,1.135583,8.622027,0
2.965206,2.832173,5.288172,0
8.164337,2.998203,0.359066,0
1.122325,0.969824,6.25058,0
6.044626,8.212956,4.109261,0
4.160339,4.865552,8.727531,1
2.965381,5.172921,3.236343,1
5.193128,1.839459,8.050771,0
3.483247,5.227792,8.821862,1
9.363738,4.32164,1.511363,1
0.321808,0.062949,8.377002,0
9.259171,8.43593,5.499851,1
7.141886,0.633515,2.387764,0
8.207664,8.695699,5.003404,0
1.084807,0.537667,4.10447,0
2.580425,2.183494,9.579847,0
2.838261,3.542548,8.340289,0
6.096967,8.291688,3.509351,1
2.809753,4.928266,1.605476,0
2.932735,7.841944,9.970684,0
4.119374,0.202589,1.590099,1
6.74496,5.217269,4.208459,1
2.27992,0.233237,1.213785,0
0.345008,2.721168,6.430281,0
9.48573,9.256172,8.540617,1
5.472479,1.02959,0.147335,1
1.904879,1.720964,1.578154,0
1.033487,6.850908,9.752202,0
1.533927,4.803695,6.721491,0
1.447068,0.334956,7.359809,0
0.029059,5.52657,1.757628,1
6.493167,5.416901,1.269767,0
9.384831,9.410842,1.382934,1
0.46981,0.10903,1.133752,0
0.62575,5.312429,7.945426,0
5.252381,7.979772,4.193805,1
0.346202,6.883842,7.745841,0
6.835138,0.316287,9.799745,0
8.432016,4.845963,6.534611,0
2.431566,3.242071,2.579665,0
0.966071,1.266352,9.305308,0
1.268783,4.935799,1.785997,0
4.457176,1.91622,5.880586,0
0.991928,4.923484,5.085619,0
4.435971,2.16825,5.22761,0
1.98099,1.182035,8.888011,0
4.103404,6.160278,1.323035,0
5.189501,1.826563,1.345843,0
9.893438,3.662771,8.898607,1
3.479001,0.217514,0.146646,0
3.990619,3.206626,1.246426,0
4.396314,1.800686,6.465224,0
5.997362,1.633541,4.470892,0
9.532324,6.876574,3.600845,1
2.988275,3.229978,6.275114,0
0.552202,0.649339,5.018852,0
5.340084,2.431918,8.9914,0
5.100895,5.211285,2.586276,0
1.443923,0.66956,6.458631,0
1.593012,5.117723,4.207551,0
1.845052,4.148621,1.819803,0
6.592167,4.98398,2.811616,1
5.91114,5.37014,7.469953,1
4.422594,3.104803,7.219713,0
9.160059,0.860924,1.261263,1
2.618627,4.824343,0.08474,0
9.893825,0.597091,8.427323,1
5.106135,8.272567,3.415098,1
1.436926,5.856241,3.678477,0
1.022086,3.957201,5.349265,0
4.336029,1.165604,0.545863,1
7.556895,1.08775,0.683452,1
7.42116,6.657792,8.25564,1
4.398605,0.155968,5.291874,0
6.961244,0.204965,5.746459,0
7.439236,2.297929,9.933534,0
1.77207,2.207796,8.723548,0
5.283923,1.919712,5.895839,0
3.232767,3.221549,7.85834,0
0.985454,2.037837,6.421597,0
0.555476,1.218349,4.235443,0
1.016555,9.205864,4.225435,1
0.415995,6.535525,5.426761,0
1.093341,3.63695,9.156887,0
6.233651,4.161638,7.152917,1
1.148925,0.006858,2.052371,0
5.014579,1.174437,3.152257,0
1.890497,1.849406,3.809476,0
7.758562,0.051473,0.353634,0
4.507514,5.416488,0.87016,1
9.07752,1.889742,1.340421,1
9.396324,4.040054,8.080664,1
3.171995,0.261053,7.801005,0
7.498413,0.384148,0.679743,0
